Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Bandwan,6,NOTA,,,NOTA,2939,15,2954,1.23
Balarampur,1,BANESWAR MAHATO,M,GEN,BJP,88803,718,89521,45.22
Balarampur,2,SHANTIRAM MAHATO,M,GEN,AITC,88530,568,89098,45.01
Balarampur,3,UTTAM KUMAR BANDYOPADHYAY,M,GEN,INC,8842,53,8895,4.49
Balarampur,4,NOTA,,,NOTA,2432,9,2441,1.23
Balarampur,5,SITARAM HANSDA,M,ST,APoI,2150,3,2153,1.09
Balarampur,6,DIPAK KUMAR,M,GEN,SUCI,1791,2,1793,0.91
Balarampur,7,ASWINI SINGH SARDAR,M,ST,IND,1467,11,1478,0.75
Balarampur,8,ANANDI TUDU,F,ST,BSP,1410,6,1416,0.72
Balarampur,9,SUBHASH MAHATO,M,GEN,BHMP,1167,3,1170,0.59
Baghmundi,1,Sushanta Mahato,M,GEN,AITC,75245,660,75905,36.79
Baghmundi,2,Ashutosh Mahato,M,GEN,AJSUP,61510,426,61936,30.02
Baghmundi,3,Nepal Chandra Mahato,M,GEN,INC,50615,431,51046,24.74
Baghmundi,4,Debranjan Mahato,M,GEN,AIFB,11733,109,11842,5.74
Baghmundi,5,NOTA,,,NOTA,2375,11,2386,1.16
Baghmundi,6,Pashupati Mahato,M,GEN,AMB,1992,8,2000,0.97
Baghmundi,7,Mrityunjoy Singh Babu,M,ST,SUCI,1182,6,1188,0.58
Joypur,1,Nara Hari Mahato,M,GEN,BJP,73713,667,74380,36.68
Joypur,2,Phanibhushan Kumar,M,GEN,INC,61611,569,62180,30.67
Joypur,3,Dibyajoti Singh Deo,M,GEN,IND,35281,148,35429,17.47
Joypur,4,Dhirendra Nath Mahato,M,GEN,AIFB,19200,213,19413,9.57
Joypur,5,NOTA,,,NOTA,2944,12,2956,1.46
Joypur,6,Jawahar Lal Mahato,M,GEN,MPOI,2086,16,2102,1.04
Joypur,7,Nepal Chandra Mahato,M,GEN,IND,1928,52,1980,0.98
Joypur,8,Nageswar Mahato,M,GEN,IND,1405,14,1419,0.7
Joypur,9,Bahadur Kushbaha Kuiri,M,GEN,IND,1162,7,1169,0.58
Joypur,10,Bhagirath Mahato,M,GEN,SUCI,1121,5,1126,0.56
Joypur,11,Tirthanath Mahata,M,GEN,ABHM,606,7,613,0.3
Purulia,1,Sudip Kumar Mukherjee,M,GEN,BJP,88899,834,89733,43.38
Purulia,2,Sujoy Banerjee,M,GEN,AITC,82134,581,82715,39.98
Purulia,3,PARTHA PRATIM BANERJEE,M,GEN,INC,24736,260,24996,12.08
Purulia,4,NOTA,,,NOTA,2565,23,2588,1.25
Purulia,5,Birendranath Mahato,M,GEN,IND,1916,2,1918,0.93
Purulia,6,Aditya Mahato,M,GEN,IND,1298,6,1304,0.63
Purulia,7,Rani Mahato,F,GEN,SUCI,1196,13,1209,0.58
Purulia,8,Manas Sardar,M,SC,BSP,1032,2,1034,0.5
Purulia,9,MRITUNJOY PANDEY,M,GEN,IND,554,4,558,0.27
Purulia,10,Abhijit Bhattacharya,M,GEN,IND,424,0,424,0.2
Purulia,11,Harendra Nath Mahato,M,GEN,AMB,385,4,389,0.19
Manbazar,1,SANDHYARANI TUDU,F,ST,AITC,102169,1129,103298,48.33
Manbazar,2,GOURI SINGH SARDAR,F,ST,BJP,86679,1103,87782,41.07
Manbazar,3,YAMINIKANTA MANDI,M,ST,CPI(M),16516,333,16849,7.88
Manbazar,4,NOTA,,,NOTA,2272,19,2291,1.07
Manbazar,5,PURNA CHANDRA TUDU,M,ST,BSP,1886,19,1905,0.89
Manbazar,6,SWAPANKUMAR MURMU,M,ST,IND,1595,9,1604,0.75
Kashipur,1,KAMALAKANTA HANSDA,M,ST,BJP,92061,877,92938,47.69
Kashipur,2,SWAPAN KUMAR BELTHARIA,M,GEN,AITC,84829,722,85551,43.9
Kashipur,3,MALLIKA MAHATA,F,GEN,CPI(M),10744,183,10927,5.61
Kashipur,4,NOTA,,,NOTA,2385,16,2401,1.23
Kashipur,5,DIPAK MAHATO,M,GEN,SUCI,2257,12,2269,1.16
Kashipur,6,NARENDRA NATH MAHATA,M,GEN,AMB,804,2,806,0.41
Para,1,NADIAR CHAND BOURI,M,SC,BJP,86930,417,87347,45.02
Para,2,UMAPADA BAURI,M,SC,AITC,82986,354,83340,42.95
Para,3,SWAPAN KUMAR BAURI,M,SC,CPI(M),13596,85,13681,7.05
Para,4,NOTA,,,NOTA,3647,10,3657,1.88
Para,5,JAGANNATH BAURI,M,SC,SUCI,1891,6,1897,0.98
Para,6,SUDARSHAN RAJWAR,M,SC,BSP,1672,4,1676,0.86
Para,7,SWAPAN BAURI,M,SC,IND,1649,2,1651,0.85
Para,8,BABITA BOURI,F,SC,IND,762,10,772,0.4
Raghunathpur,1,Vivekananda Bauri,M,SC,BJP,94994,776,95770,44.61
Raghunathpur,2,Bouri Hazari,M,SC,AITC,89671,661,90332,42.08
Raghunathpur,3,Ganesh Bouri,M,SC,CPI(M),14579,159,14738,6.86
Raghunathpur,4,Pashupati Roy,M,SC,SUCI,3802,27,3829,1.78
Raghunathpur,5,NOTA,,,NOTA,3537,20,3557,1.66
Raghunathpur,6,Sumanta Bouri,M,SC,IND,2386,17,2403,1.12
Raghunathpur,7,Mihir Bauri,M,SC,IND,2343,11,2354,1.1
Raghunathpur,8,Bouri Parimal,M,SC,BSP,1692,15,1707,0.8
Saltora,1,BAURI CHANDANA,F,SC,BJP,91032,616,91648,45.28
Saltora,2,SONTOSH KUMAR MONDAL,M,SC,AITC,86814,689,87503,43.23
Saltora,3,NANDADULAL BAURI,M,SC,CPI(M),13982,102,14084,6.96
Saltora,4,ADITYA KUMAR BAURI,M,SC,BMUP,3539,15,3554,1.76
Saltora,5,NOTA,,,NOTA,3350,13,3363,1.66
Saltora,6,DIPEN BAURI,M,SC,SUCI,2256,5,2261,1.12
Chhatna,1,SATYANARAYAN MUKHOPADHYAY,M,GEN,BJP,89511,722,90233,45.84
Chhatna,2,SUBASISH BATABYAL,M,GEN,AITC,82483,586,83069,42.2
Chhatna,3,FALGUNI MUKHERJEE,M,GEN,RSP,9615,85,9700,4.93
Chhatna,4,NOTA,,,NOTA,3510,4,3514,1.79
Chhatna,5,RABINDRANATH BOURI,M,GEN,IND,2857,9,2866,1.46
Chhatna,6,DINANATH CHATTERJEE,M,GEN,IND,2593,9,2602,1.32
Chhatna,7,BAURI DINABANDHU,M,SC,BMUP,1832,6,1838,0.93
Chhatna,8,ABIR CHANDRA MANDAL,M,SC,IND,1218,9,1227,0.62
Chhatna,9,SADANANDA MANDAL,M,SC,SUCI,967,11,978,0.5
Chhatna,10,ANATH BAURI,M,SC,IND,804,5,809,0.41
Ranibandh,1,Jyotsna Mandi,F,ST,AITC,90064,864,90928,43.06
Ranibandh,2,Kshudiram Tudu,M,ST,BJP,85922,1067,86989,41.19
Ranibandh,3,Deblina Hembram,F,ST,CPI(M),19821,236,20057,9.5
Ranibandh,4,Biswanath Sardar,M,ST,IND,4794,13,4807,2.28
Ranibandh,5,NOTA,,,NOTA,4215,11,4226,2.0
Ranibandh,6,Goutam Kumar Mudi,M,ST,SUCI,1614,19,1633,0.77
Ranibandh,7,Sudhir Kumar Murmu,M,ST,CPI(ML)(L),1456,9,1465,0.69
Ranibandh,8,Fulchand Hansda,M,ST,BMUP,1053,12,1065,0.5
Raipur,1,MRITYUNJOY MURMU,M,ST,AITC,100387,656,101043,51.96
Raipur,2,SUDHANSHU HANSDA,M,ST,BJP,80760,885,81645,41.98
Raipur,3,MILAN MANDI,M,ST,RSSCMJP,6496,97,6593,3.39
Raipur,4,NOTA,,,NOTA,2973,13,2986,1.54
Raipur,5,SUKCHAND SAREN,M,ST,IND,1154,7,1161,0.6
Raipur,6,SHYAMAPADA MUDI,M,ST,SUCI,1041,7,1048,0.54
Taldangra,1,ARUP CHAKRABORTY,M,GEN,AITC,91146,880,92026,45.29
Taldangra,2,SHYAMAL KUMAR SARKAR (BENU),M,GEN,BJP,78593,1056,79649,39.2
Taldangra,3,MANORANJAN PATRA,M,GEN,CPI(M),22961,228,23189,11.41
Taldangra,4,NOTA,,,NOTA,3509,9,3518,1.73
Taldangra,5,SANDIP KUMAR DEY,M,GEN,IND Chalata,1881,8,1889,0.93
Taldangra,6,SUNIL MURMU,M,ST,IND,1058,11,1069,0.53
Taldangra,7,SUBHENDU MAHATA,M,GEN,SUCI,973,13,986,0.49
Taldangra,8,RAMKRISHNA MAJI,M,SC,IND,501,6,507,0.25
Taldangra,9,SANJAY BAURI,M,SC,BMUP,347,6,353,0.17
Bankura,1,NILADRI SEKHAR DANA,M,GEN,BJP,94470,996,95466,43.79
Bankura,2,SAYANTIKA BANERJEE,F,GEN,AITC,93093,905,93998,43.12
Bankura,3,RADHARANI BANERJEE,F,GEN,INC,13542,222,13764,6.31
Bankura,4,NOTA,,,NOTA,4491,16,4507,2.07
Bankura,5,SWADESH MANDAL,M,SC,IND,3280,23,3303,1.52
Bankura,6,LINA GHOSH,F,GEN,SUCI,1699,21,1720,0.79
Bankura,7,SADHAN CHATTARAJ,M,GEN,BSP,1305,9,1314,0.6
Bankura,8,SWAPAN KUMAR DAS,M,SC,IND,1031,12,1043,0.48
Bankura,9,HARIPADA MAHATO,M,GEN,IND Carrom,970,1,971,0.45
Bankura,10,SK. HASIMUDDIN,M,GEN,IND,884,4,888,0.41
Bankura,11,HULU KSHETRAPAL,M,SC,BMUP,501,8,509,0.23
Bankura,12,BAIDYANATH KISKU,M,ST,IND,495,8,503,0.23
Barjora,1,ALOK MUKHERJEE,M,GEN,AITC,92672,618,93290,42.51
Barjora,2,SUPRITI CHATTERJEE,F,GEN,BJP,89460,561,90021,41.02
Barjora,3,SUJIT CHAKRABORTY,M,GEN,CPI(M),25015,220,25235,11.5
Barjora,4,NOTA,,,NOTA,4894,9,4903,2.23
Barjora,5,TARANI ROY,M,SC,IND,2076,5,2081,0.95
Barjora,6,SATYAM BAURI,M,GEN,IND,1390,1,1391,0.63
Barjora,7,BABLU GORAI,M,GEN,BMUP,1365,6,1371,0.62
Barjora,8,SUDARSHAN ADHIKARI,M,GEN,SUCI,1157,3,1160,0.53
Onda,1,AMARNATH SHAKHA,M,GEN,BJP,104248,692,104940,46.48
Onda,2,ARUP KUMAR KHAN,M,GEN,AITC,92715,674,93389,41.37
Onda,3,TARAPADA CHAKRABARTI,M,GEN,AIFB,15507,106,15613,6.92
Onda,4,NOTA,,,NOTA,4869,10,4879,2.16
Onda,5,KRISHNA CHANDRA BAURI,M,GEN,IND,3433,6,3439,1.52
Onda,6,ABDUL HAI MALLIK,M,GEN,IND,1000,3,1003,0.44
Onda,7,APURBA MONDAL,M,SC,SUCI,976,8,984,0.44
Onda,8,NIRMAL (BABLU) BANERJEE,M,GEN,CPI(ML)(L),918,4,922,0.41
Onda,9,BIKASH PATRA,M,GEN,CPIM,584,6,590,0.26
Bishnupur,1,TANMAY GHOSH (BUMBA),M,GEN,BJP,88743,946,89689,46.84
Bishnupur,2,ARCHITA BID,F,GEN,AITC,77610,659,78269,40.88
Bishnupur,3,DEBU CHATTERJEE,M,GEN,INC,15649,165,15814,8.26
Bishnupur,4,NOTA,,,NOTA,3395,24,3419,1.79
Bishnupur,5,BAIDYANATH ROY,M,GEN,IND,2270,8,2278,1.19
Bishnupur,6,SHASHIBHUSAN BANERJEE,M,GEN,SUCI,1007,8,1015,0.53
Bishnupur,7,BASUDEB SIKARI,M,SC,BMUP,980,5,985,0.51
Katulpur,1,HARAKALI PROTIHER,M,SC,BJP,104635,1387,106022,47.31
Katulpur,2,SANGEETA MALIK,F,SC,AITC,93147,1090,94237,42.05
Katulpur,3,AKSHAY SANTRA,M,SC,INC,17560,197,17757,7.92
Katulpur,4,HARU ROY,M,SC,BSP,2505,14,2519,1.12
Katulpur,5,NOTA,,,NOTA,1833,23,1856,0.83
Katulpur,6,MOHAN SANTRA,M,SC,SUCI,1722,10,1732,0.77
Indus,1,NIRMAL KUMAR DHARA,M,SC,BJP,104163,773,104936,48.04
Indus,2,RUNU METE,F,SC,AITC,96808,908,97716,44.73
Indus,3,NAYAN KUMAR SHILL (BAGDI),M,SC,CPI(M),12503,116,12619,5.78
Indus,4,NOTA,,,NOTA,3164,18,3182,1.46
Sonamukhi,1,DIBAKAR GHARAMI,M,SC,BJP,97203,958,98161,47.25
Sonamukhi,2,DR. SHYAMAL SANTRA,M,SC,AITC,86451,822,87273,42.01
Sonamukhi,3,AJIT RAY,M,SC,CPI(M),15479,246,15725,7.57
Sonamukhi,4,AVRANIL MANDAL,M,SC,SUCI,2758,14,2772,1.33
Sonamukhi,5,NOTA,,,NOTA,2062,14,2076,1.0
Sonamukhi,6,ASIM KUMAR MANDAL,M,SC,IND,1725,7,1732,0.83
Khandaghosh,1,NABIN CHANDRA BAG,M,SC,AITC,103278,986,104264,47.85
Khandaghosh,2,BIJAN MANDAL,M,SC,BJP,82773,605,83378,38.26
Khandaghosh,3,ASIMA ROY,F,SC,CPI(M),22765,158,22923,10.52
Khandaghosh,4,PROTUL BISWAS,M,SC,BSP,3458,7,3465,1.59
Khandaghosh,5,NOTA,,,NOTA,1934,10,1944,0.89
Khandaghosh,6,BASUDEB RUIDAS,M,SC,BMUP,1920,3,1923,0.88
Bardhaman Dakshin,1,KHOKAN DAS,M,GEN,AITC,90166,849,91015,44.32
Bardhaman Dakshin,2,SANDIP NANDI,M,GEN,BJP,82328,582,82910,40.38
Bardhaman Dakshin,3,PRITHA TAH,F,GEN,CPI(M),23056,290,23346,11.37
Bardhaman Dakshin,4,NOTA,,,NOTA,3697,10,3707,1.81
Bardhaman Dakshin,5,PUSPA HANSDA,F,ST,BSP,1452,3,1455,0.71
Bardhaman Dakshin,6,RAJIB PASWAN,M,GEN,NRPI,983,0,983,0.48
Bardhaman Dakshin,7,ANIRUDDHA KUNDU,M,GEN,SUCI,791,6,797,0.39
Bardhaman Dakshin,8,ARINDAM GHOSH,M,GEN,IND,581,0,581,0.28
Bardhaman Dakshin,9,LUXMI NARAYAN KORA,M,ST,BMUP,549,2,551,0.27
Raina,1,Shampa Dhara,F,SC,AITC,107918,834,108752,47.46
Raina,2,Manik Roy,M,SC,BJP,89999,548,90547,39.51
Raina,3,Basudeb Khan,M,SC,CPI(M),25141,191,25332,11.05
Raina,4,Pallab Biswas,M,SC,BSP,1861,10,1871,0.82
Raina,5,NOTA,,,NOTA,1556,7,1563,0.68
Raina,6,Rabi Routh,M,SC,BMUP,1098,3,1101,0.48
Jamalpur,1,ALOK KUMAR MAJHI,M,SC,AITC,96460,539,96999,46.93
Jamalpur,2,BALARAM BAPARI,M,SC,BJP,78693,335,79028,38.24
Jamalpur,3,SAMAR HAZRA,M,SC,CPI(M),23184,114,23298,11.27
Jamalpur,4,NOTA,,,NOTA,2859,6,2865,1.39
Jamalpur,5,GAURHARI PATRA,M,SC,BSP,2018,6,2024,0.98
Jamalpur,6,KARTIK KSHETRAPAL,M,SC,BMUP,1285,6,1291,0.62
Jamalpur,7,TARUN KANTI MAJHI,M,SC,CPI(ML)(L),1182,3,1185,0.57
Monteswar,1,CHOWDHURY SIDDIQULLAH,M,GEN,AITC,104904,556,105460,50.45
Monteswar,2,SAIKAT PANJA,M,GEN,BJP,73323,332,73655,35.24
Monteswar,3,ANUPAM GHOSH,M,GEN,CPI(M),24628,112,24740,11.84
Monteswar,4,ANSARUL AMAN MONDAL (BABU),M,GEN,CPI(ML)(L),1873,4,1877,0.9
Monteswar,5,NASIMUL GANI SAYED,M,GEN,PDS,1691,2,1693,0.81
Monteswar,6,NOTA,,,NOTA,1604,7,1611,0.77
Kalna,1,DEBOPRASAD BAG (POLTU),M,SC,AITC,95704,369,96073,45.98
Kalna,2,BISWAJIT KUNDU,M,SC,BJP,88305,290,88595,42.4
Kalna,3,NIRAB KHAN,M,SC,CPI(M),18905,100,19005,9.1
Kalna,4,NOTA,,,NOTA,2502,5,2507,1.2
Kalna,5,RADHESYAM MANDAL,M,SC,BSP,2081,3,2084,1.0
Kalna,6,KALI CHARAN SARDAR,M,SC,SUCI,686,1,687,0.33
Memari,1,MADHUSUDAN BHATTACHARYA,M,GEN,AITC,104374,477,104851,47.92
Memari,2,BHISMADEB BHATTACHARYA,M,GEN,BJP,81513,260,81773,37.37
Memari,3,SANAT BANERJEE,M,GEN,CPI(M),25526,92,25618,11.71
Memari,4,KALPANA MANDAL,F,SC,BSP,2119,2,2121,0.97
Memari,5,TARUN KUMAR DHALI,M,SC,BMUP,1735,2,1737,0.79
Memari,6,NOTA,,,NOTA,1666,7,1673,0.76
Memari,7,MANAB BANERJEE,M,GEN,IND,1029,0,1029,0.47
Bardhaman Uttar,1,NISITH KUMAR MALIK,M,SC,AITC,110411,800,111211,45.97
Bardhaman Uttar,2,RADHA KANTA ROY,M,SC,BJP,93449,494,93943,38.83
Bardhaman Uttar,3,CHANDI CHORAN LET,M,SC,CPI(M),30817,211,31028,12.83
Bardhaman Uttar,4,RAMKRISHNA MALIK (DEV),M,SC,BSP,3341,6,3347,1.38
Bardhaman Uttar,5,NOTA,,,NOTA,2388,8,2396,0.99
Bhatar,1,ADHIKARI MANGOBINDA,M,GEN,AITC,107294,734,108028,50.44
Bhatar,2,MAHENDRANATH KOWAR,M,GEN,BJP,75957,330,76287,35.62
Bhatar,3,NAZRUL HAQUE,M,GEN,CPI(M),19478,129,19607,9.15
Bhatar,4,NOTA,,,NOTA,4342,4,4346,2.03
Bhatar,5,NAZRUL ISLAM,M,GEN,IND CALCULATOR,1866,2,1868,0.87
Bhatar,6,SUKUL SAREN,M,ST,BSP,1569,6,1575,0.74
Bhatar,7,SOMNATH SAIN,M,GEN,IND,1147,2,1149,0.54
Bhatar,8,AYAN GHOSH,M,GEN,IND,823,5,828,0.39
Bhatar,9,MAINUDDIN SAH,M,GEN,LJP,475,5,480,0.22
Purbasthali Dakshin,1,SWAPAN DEBNATH,M,GEN,AITC,105209,489,105698,49.08
Purbasthali Dakshin,2,RAJIB KUMAR BHOWMICK,M,GEN,BJP,87946,342,88288,41.0
Purbasthali Dakshin,3,ABHIJIT BHATTACHARYYA,M,GEN,INC,15016,45,15061,6.99
Purbasthali Dakshin,4,SURAJIT MONDAL,M,SC,BSP,3100,5,3105,1.44
Purbasthali Dakshin,5,SANTOSH KUMAR ADHIKARY,M,GEN,PMPT,1639,0,1639,0.76
Purbasthali Dakshin,6,NOTA,,,NOTA,1559,3,1562,0.73
Purbasthali Uttar,1,TAPAN CHATTERJEE,M,GEN,AITC,91724,697,92421,43.52
Purbasthali Uttar,2,GOBARDHAN DAS,M,SC,BJP,85218,497,85715,40.37
Purbasthali Uttar,3,PRADIP KUMAR SAHA,M,GEN,CPI(M),27960,174,28134,13.25
Purbasthali Uttar,4,KESTO ROY,M,SC,BSP,1899,8,1907,0.9
Purbasthali Uttar,5,BIBHAS DAS,M,GEN,PMPT,1671,4,1675,0.79
Purbasthali Uttar,6,NOTA,,,NOTA,1347,3,1350,0.64
Purbasthali Uttar,7,SAMILAN SUTRADHAR,M,GEN,IND,1138,3,1141,0.54
Katwa,1,Rabindranath Chatterjee,M,GEN,AITC,106907,987,107894,48.07
Katwa,2,Shyama Majumdar,F,GEN,BJP,98201,538,98739,43.99
Katwa,3,Prabir Ganguli,M,GEN,INC,12880,96,12976,5.78
Katwa,4,NOTA,,,NOTA,1770,10,1780,0.79
Katwa,5,Paritosh Chair,M,SC,BSP,1593,5,1598,0.71
Katwa,6,Apurba Chakraborty,M,GEN,SUCI,1467,5,1472,0.66
Ketugram,1,Sekh Sahonawez,M,GEN,AITC,99525,701,100226,46.55
Ketugram,2,Anadi Ghosh (Mathura),M,GEN,BJP,87058,485,87543,40.66
Ketugram,3,Mizanul Kabir (Dhiraj),M,GEN,CPI(M),20003,89,20092,9.33
Ketugram,4,NOTA,,,NOTA,3615,5,3620,1.68
Ketugram,5,Dr. Manik Chandra Pradhan,M,SC,BSP,2288,5,2293,1.06
Ketugram,6,Satya Narayan Mondal,M,SC,SUCI,1541,2,1543,0.72
Mangalkot,1,Apurba Chowdhury (Achal),M,GEN,AITC,106851,745,107596,49.51
Mangalkot,2,Rana Protap Goswami,M,GEN,BJP,84792,467,85259,39.23
Mangalkot,3,Choudhury Sahajahan,M,GEN,CPI(M),16695,88,16783,7.72
Mangalkot,4,NOTA,,,NOTA,3816,10,3826,1.76
Mangalkot,5,ABDUS SABUR SK,M,GEN,BSP,2468,8,2476,1.14
Mangalkot,6,Rasik Saren,M,ST,SUCI,1388,1,1389,0.64
Ausgram,1,ABHEDANANDA THANDER,M,SC,AITC,99837,555,100392,46.25
Ausgram,2,KALITA MAJI,F,SC,BJP,88262,315,88577,40.8
Ausgram,3,CHANCHAL KUMAR MAJHI,M,SC,CPI(M),20309,90,20399,9.4
Ausgram,4,NOTA,,,NOTA,4037,2,4039,1.86
Ausgram,5,MANASA METE,M,SC,SUCI,1972,0,1972,0.91
Ausgram,6,SRIDAM GOLDAR,M,SC,BSP,1700,1,1701,0.78
Galsi,1,NEPAL GHORUI,M,SC,AITC,108875,629,109504,49.21
Galsi,2,BIKASH BISWAS,M,SC,BJP,89907,335,90242,40.55
Galsi,3,NANDALAL PONDIT,M,SC,AIFB,16929,91,17020,7.65
Galsi,4,SANDIP SARKAR,M,SC,BSP,3511,7,3518,1.58
Galsi,5,NOTA,,,NOTA,2247,7,2254,1.01
Pandabeswar,1,NARENDRANATH CHAKRABORTY,M,GEN,AITC,73015,907,73922,44.99
Pandabeswar,2,KUMAR JITENDRA TEWARI,M,GEN,BJP,69665,454,70119,42.68
Pandabeswar,3,SUBHAS BAURI,M,SC,CPI(M),12084,112,12196,7.42
Pandabeswar,4,NOTA,,,NOTA,2727,8,2735,1.66
Pandabeswar,5,SANJAY YADAV,M,GEN,IND,2270,3,2273,1.38
Pandabeswar,6,RAKESH KUMAR DAS,M,SC,BSP,1134,3,1137,0.69
Pandabeswar,7,ATUL CHANDRA BAURI,M,SC,BMUP,761,5,766,0.47
Pandabeswar,8,DANA GOSWAMI,M,GEN,SUCI,629,6,635,0.39
Pandabeswar,9,PRADIP KUMAR PODDAR,M,GEN,IND,506,2,508,0.31
Durgapur Purba,1,PRADIP MAZUMDAR,M,GEN,AITC,78457,846,79303,41.16
Durgapur Purba,2,COLONEL DIPTANSU CHAUDHURY,M,GEN,BJP,75000,557,75557,39.21
Durgapur Purba,3,ABHAS RAY CHAUDHURI,M,GEN,CPI(M),28719,344,29063,15.08
Durgapur Purba,4,NOTA,,,NOTA,2609,19,2628,1.36
Durgapur Purba,5,DIPAK DHALI,M,SC,IND,1877,7,1884,0.98
Durgapur Purba,6,MD. SHOUKAT ALI KHAN,M,GEN,IND,1363,1,1364,0.71
Durgapur Purba,7,SURESH PRASAD,M,GEN,BSP,1234,6,1240,0.64
Durgapur Purba,8,JUGAL KRISHNA PAKHIRA,M,GEN,SUCI,629,7,636,0.33
Durgapur Purba,9,BIJOY LAXMI PANDEY,F,GEN,RPPRINAT,525,3,528,0.27
Durgapur Purba,10,AMAL CHAKRABORTY,M,GEN,AMB,469,2,471,0.24
Durgapur Paschim,1,LAKSHMAN CHANDRA GHORUI,M,GEN,BJP,90589,597,91186,46.31
Durgapur Paschim,2,BISWANATH PARIAL,M,GEN,AITC,75828,694,76522,38.86
Durgapur Paschim,3,DEBESH CHAKRABORTY,M,GEN,INC,17772,258,18030,9.16
Durgapur Paschim,4,NOTA,,,NOTA,2611,13,2624,1.33
Durgapur Paschim,5,NAYAN MONDAL,M,GEN,IND,2118,12,2130,1.08
Durgapur Paschim,6,CHANDRA MALLIKA BANDOPADHYAY,F,GEN,IND,2029,9,2038,1.04
Durgapur Paschim,7,PRABHUNATH SAH,M,GEN,BSP,1221,7,1228,0.62
Durgapur Paschim,8,SANJIBAN HAZRA,M,GEN,JD(U),910,5,915,0.46
Durgapur Paschim,9,SANDIP SIKDER,M,GEN,RPPRINAT,874,5,879,0.45
Durgapur Paschim,10,SOMNATH BANERJEE,M,GEN,SUCI,683,8,691,0.35
Durgapur Paschim,11,SWAPAN BANERJEE,M,GEN,IND,653,6,659,0.33
Raniganj,1,TAPAS BANERJEE,M,GEN,AITC,77528,636,78164,42.9
Raniganj,2,DR. BIJAN MUKHERJEE,M,GEN,BJP,74233,375,74608,40.95
Raniganj,3,HEMANT KUMAR PRABHAKAR,M,GEN,CPI(M),21434,254,21688,11.9
Raniganj,4,NOTA,,,NOTA,1994,12,2006,1.1
Raniganj,5,RAJ KUMAR,M,GEN,JD(U),1612,0,1612,0.88
Raniganj,6,NILKANTHA BAURI,M,SC,BMUP,1608,1,1609,0.88
Raniganj,7,AVIJIT BOWRI,M,SC,BSP,1533,7,1540,0.85
Raniganj,8,NIRAJ RAJAK,M,SC,PMPT,981,3,984,0.54
Jamuria,1,HARERAM SINGH,M,GEN,AITC,70533,469,71002,42.59
Jamuria,2,TAPAS KUMAR ROY,M,GEN,BJP,62620,331,62951,37.76
Jamuria,3,AISHE GHOSH,F,GEN,CPI(M),24596,222,24818,14.89
Jamuria,4,BHANU PRATAP SHARMA,M,GEN,BSP,2401,8,2409,1.45
Jamuria,5,NOTA,,,NOTA,2346,7,2353,1.41
Jamuria,6,LAKHIRAM HANSDA,M,ST,BMUP,1681,5,1686,1.01
Jamuria,7,GOURI SANKAR BANERJEE,M,GEN,JD(U),1482,2,1484,0.89
Asansol Dakshin,1,AGNIMITRA PAUL,F,GEN,BJP,87156,725,87881,45.13
Asansol Dakshin,2,SAYANI GHOSH,F,GEN,AITC,82464,930,83394,42.82
Asansol Dakshin,3,PRASANTA GHOSH,M,GEN,CPI(M),15720,252,15972,8.2
Asansol Dakshin,4,NOTA,,,NOTA,3442,24,3466,1.78
Asansol Dakshin,5,SINGHASAN PASWAN,M,SC,BSP,2854,13,2867,1.47
Asansol Dakshin,6,SHIULI RUIDAS,F,GEN,BMUP,1149,8,1157,0.59
Asansol Uttar,1,Ghatak Moloy,M,GEN,AITC,99691,1240,100931,52.32
Asansol Uttar,2,Krishnendu Mukherjee,M,GEN,BJP,79143,678,79821,41.38
Asansol Uttar,3,Mohammad Mustaqim,M,GEN,RSSCMJP,4335,136,4471,2.32
Asansol Uttar,4,NOTA,,,NOTA,3321,27,3348,1.74
Asansol Uttar,5,Sunil Thakur,M,GEN,IND,1667,6,1673,0.87
Asansol Uttar,6,Danish Aziz,M,GEN,AIMIM,1494,20,1514,0.78
Asansol Uttar,7,Nani Gopal Dawn,M,GEN,IND,634,5,639,0.33
Asansol Uttar,8,Sanjoy Chatterjee,M,GEN,SUCI,497,13,510,0.26
Kulti,1,AJAY KUMAR PODDAR,M,GEN,BJP,80733,379,81112,46.41
Kulti,2,UJJAL CHATTERJEE,M,GEN,AITC,79933,500,80433,46.02
Kulti,3,CHANDI DAS CHATTERJEE,M,GEN,INC,5738,57,5795,3.32
Kulti,4,NOTA,,,NOTA,3541,12,3553,2.03
Kulti,5,SURAJ KEWAT,M,GEN,IND,2002,1,2003,1.15
Kulti,6,BAPI KUMAR RABIDAS,M,SC,BSP,1041,6,1047,0.6
Kulti,7,ARUN RAJAK,M,SC,BMUP,822,2,824,0.47
Barabani,1,BIDHAN UPADHYAY,M,GEN,AITC,87251,1179,88430,52.26
Barabani,2,ARIJIT ROY,M,GEN,BJP,64477,496,64973,38.4
Barabani,3,RANENDRA NATH BAGCHI,M,GEN,INC,8764,198,8962,5.3
Barabani,4,NOTA,,,NOTA,3024,15,3039,1.8
Barabani,5,PABAN NUNIA,M,SC,IND,2152,4,2156,1.27
Barabani,6,DEBSHWAR BESRA,M,ST,SUCI,973,12,985,0.58
Barabani,7,SANJAY MAJHI,M,ST,BMUP,661,1,662,0.39
